address,source
169.57.174.166,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
169.62.79.78,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.103.41,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.105.159,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.106.153,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.106.83,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.117.164,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.121.164,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.126.71,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.127.76,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.135.74,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.143.224,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.144.79,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.148.42,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.151.232,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.155.227,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.159.158,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.164.199,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.165.191,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.166.77,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.168.227,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.174.197,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.174.99,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.176.10,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.180.119,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
172.104.182.154,https://raw.githubusercontent.com/andoniaf/mining-pools-list/master/mining-pools_IP.lst
